Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Parkerville Children & Youth Care,Child Care Centres,Beacon Rd,Parkerville,WA,6081,(08) 9290 1200,,-31.861008,116.121639,,,Active,86 437 092 401,Entity Name,25%,,
Park Way Child Care Centre,Child Care Centres,5 Park Way,Mawson Lakes,SA,5095,(08) 8260 7488,,-34.815569,138.620228,,,Active,55 976 247 540,Entity Name,25%,,
Park Ridge Childcare & Preschool,Child Care Centres,79 Talinga Dr,Park Ridge,QLD,4125,(07) 3297 0831,,-27.707799,153.046479,,,Active,61 199 101 398,Trading Name,25%,,
Pakenham Early Education Centre,Child Care Centres,150 Princes Hwy,Pakenham,VIC,3810,(03) 5941 9532,,-38.069059,145.472706,,,Active,95 123 828 553,Business Name,25%,,
Out Of School Hours Care Service,Child Care Centres,Railway Tce,Murray Bridge,SA,5253,(08) 8531 0179,,-35.11684,139.275041,,,Active,51 006 632 906,Entity Name,25%,,
Out Of School Hours Care Centre,Child Care Centres,48 Sorrell St,North Parramatta,NSW,2151,(02) 9683 3009,,-33.805595,151.007975,,,Active,74 737 831 145,Entity Name,25%,,
Out of School Hours Care,Child Care Centres,2- 24 Golden Grove Rd,Modbury,SA,5092,(08) 8396 3148,,-34.82599,138.69213,,,Active,92 965 474 349,Business Name,25%,,
Our Saviour Lutheran School OSHC/Vac,Child Care Centres,28 Taylors Rd,Aberfoyle Park,SA,5159,(08) 8270 6500,,-35.073865,138.587655,,,Active,60 633 576 937,Trading Name,25%,,
Our Lady Queen of Peace School Oshc,Child Care Centres,106 Botting St,Albert Park,SA,5014,0417 840 700,,-34.880797,138.52093,,,Active,15 651 901 873,Trading Name,25%,,
OSHC & Vacation Care,Child Care Centres,2 Balfour St,Nailsworth,SA,5083,(08) 8344 9700,,-34.88251,138.603769,,,Active,76 462 076 546,Business Name,25%,,
Okeedokee,Child Care Centres,119 Bennetts Rd,Norman Park,QLD,4170,(07) 3324 8887,,-27.486225,153.063933,,,Active,24 141 037 872,Entity Name,25%,,
Norwood Out Of School Hours Care,Child Care Centres,96 Beulah Rd,Norwood,SA,5067,(08) 8362 0805,,-34.91862,138.631197,,,Active,39 076 023 619,Entity Name,25%,,
North Haven School OSHC/Vac,Child Care Centres,0 Tapping Cres,North Haven,SA,5018,(08) 8248 5844,,-34.789696,138.497727,,,Active,64 831 238 976,Entity Name,25%,,
North East Community Children's Centre,Child Care Centres,1A Gilles Crst,Hillcrest,SA,5086,(08) 8261 8981,,-34.858608,138.652776,21-50,1987,Active,17 709 403 750,Entity Name,25%,,
Nightcliff Primary School Council After School Care,Child Care Centres,Cnr Pandanus and Cunjevoi Sts,Nightcliff,NT,810,(08) 8985 4605,,-12.37933,130.850173,,,Active,64 018 529 116,Entity Name,25%,,
Ngunnawal Child Care & Education Centre,Child Care Centres,Wanganeen Ave,Ngunnawal,ACT,2913,(02) 6126 9069,,-35.172654,149.109133,,,Active,19 125 799 859,Business Name,25%,,
Newmarket State School Outside School Hours Care,Child Care Centres,15 Banks St,Newmarket,QLD,4051,(07) 3356 6741,,-27.432583,153.003091,,,Active,99 453 157 879,Entity Name,25%,,
National Institute of Early Childhood Education,Child Care Centres,246 Varsity Parade,Varsity Lakes,QLD,4227,(07) 5553 8880,,-28.07669,153.415762,,,Active,71 609 470 831,Entity Name,25%,,
Naremburn Early Learning Centre,Child Care Centres,7 Donnelly Rd,Naremburn,NSW,2065,(02) 9460 6385,,-33.819822,151.204055,,,Active,77 600 571 355,Entity Name,25%,,
Nappy Express,Child Care Centres,13 Melway Crst,Toowoomba,QLD,4350,(07) 4633 2626,,-27.56685,151.9214,,,Active,16 065 817 656,Business Name,25%,,
Murraylands Education Centre,Child Care Centres,92 Mannum Rd,Murray Bridge,SA,5253,(08) 8531 3315,,-35.115694,139.267184,,,Active,59 105 335 157,Trading Name,25%,,
Mulberry Tree Childcare & Kindy Centres,Child Care Centres,10 Ledger Rd,Balcatta,WA,6021,(08) 9240 2407,,-31.866041,115.804026,,1995,Active,22 319 397 801,Trading Name,25%,,
Mt Hawthorn Out Of School Hours Centre Inc,Child Care Centres,Matlock St,Mt Hawthorn,WA,6016,(08) 9242 4274,,-31.917979,115.836589,,,Active,65 679 178 902,Entity Name,25%,,
Mount Gambier Out Of School Hours Care Service Incorporated,Child Care Centres,,Mt Gambier,SA,5290,(08) 8723 1922,,-37.8284262,140.7807318,,,Active,14 990 578 734,Entity Name,25%,,
Mother Goose Day Nursery,Child Care Centres,13 Paterson Rd,Bolwarra,NSW,2320,(02) 4930 3311,,-32.714698,151.569294,,2007,Active,59 122 358 614,Entity Name,25%,,
Morningside Child Care Centre,Child Care Centres,5 Windermere Ave,Morningside,QLD,4170,(07) 3399 4198,,-27.47301,153.080948,,,Active,32 162 875 767,Trading Name,25%,,
Mooloolah After School Vacation Care Programme,Child Care Centres,Mooloolah State School King St,Mooloolah,QLD,4553,(07) 5494 7491,,-26.682668,153.06347,,,Active,46 870 925 159,Trading Name,25%,,
Montessori Journey,Child Care Centres,95 Glenora St,Wynnum,QLD,4178,(07) 3396 8800,,-27.436781,153.167739,,,Active,41 095 691 384,Entity Name,25%,,
Mitchell Street Child Care Centre,Child Care Centres,127 Mitchell St,Larrakeyah,NT,820,(08) 8981 3408,,-12.457525,130.833649,,,Active,88 718 710 887,Entity Name,25%,,
Miami Community Childrens Centre,Child Care Centres,Redondo Ave,Miami,QLD,4220,(07) 5572 4477,,-28.066633,153.441975,,,Active,74 882 838 452,Entity Name,25%,,
Mersey Community Care Association Inc,Child Care Centres,167 Steele St,Devonport,TAS,7310,(03) 6424 8883,,-41.179658,146.343465,,,Active,59 360 529 821,Entity Name,25%,,
Merredin And Districts Childcare And Play School,Child Care Centres,Kitchener Rd,Merredin,WA,6415,(08) 9041 1934,,-31.484676,118.279292,,,Active,74 201 684 244,Entity Name,25%,,
Meela Child Care Centre,Child Care Centres,116 West Parade,Perth,WA,6000,(08) 9227 9886,,-31.943727,115.876837,,,Active,15 180 410 528,Entity Name,25%,,
Meadowbrook Childcare Centre,Child Care Centres,16 Yeates Crst,Meadowbrook,QLD,4131,(07) 3805 3341,,-27.666447,153.14035,,,Active,32 143 879 534,Entity Name,25%,,
McMahons Point Occasional Child Care Centre Inc,Child Care Centres,165 Blues Point Rd,McMahons Point,NSW,2060,(02) 9956 6209,,-33.843099,151.205217,,,Active,45 153 485 479,Entity Name,25%,,
McLeans Road Kindergarten,Child Care Centres,151 McLeans Rd,Bundoora,VIC,3083,(03) 9467 5993,,-37.695109,145.045452,,,Active,80 738 295 863,Entity Name,25%,,
Marryatville Primary School Oshc,Child Care Centres,0 Dankel Ave,Kensington,SA,5068,(08) 8332 1656,,-34.92432,138.64852,,,Active,91 550 421 758,Entity Name,25%,,
Margaret Ives Community Children's Centre,Child Care Centres,19 Edward St,Norwood,SA,5067,(08) 8362 7614,,-34.9168,138.633366,21-50,1978,Active,96 828 658 838,Entity Name,25%,,
Margaret Cribb Child Care Centre,Child Care Centres,70 Coleridge St,St Lucia,QLD,4067,(07) 3365 1509,,-27.496057,153.006663,,,Active,64 952 613 292,Entity Name,25%,,
Maraylya Early Learning Centre,Child Care Centres,8 Neich Rd,Maraylya,NSW,2765,(02) 4573 6686,(02) 4573 6636,-33.592837,150.915463,,2005,Active,38 107 154 825,Entity Name,25%,38 107 154 825,107 154 825
Maragon,Child Care Centres,545 Charing Crss,Wellard,WA,6170,0447 544 545,,-32.264341,115.817784,,,Active,29 146 924 629,Entity Name,25%,,
Manuka Childcare Centre,Child Care Centres,Flinders Way,Manuka,ACT,2603,(02) 6295 6503,,-35.324769,149.132345,,,Active,12 164 992 429,Entity Name,25%,,
Manuka Childcare Centre,Child Care Centres,30 Flinders Way,Manuka,ACT,2603,(02) 6295 6503,,-35.31994,149.133354,,,Active,12 164 992 429,Entity Name,25%,,
Maharishi Invincibility Centre,Child Care Centres,190 Greenhill Rd,Parkside,SA,5063,(08) 8271 7777,,-34.940814,138.615216,,,Active,20 001 342 301,Other Name,25%,,
Magill Campus & Community Children's Centre,Child Care Centres,14- 16 Bundey St,Magill,SA,5072,(08) 8302 4657,,-34.90824,138.67384,,,Active,49 032 160 797,Entity Name,25%,,
Magic Cottage Child Care,Child Care Centres,236 Fourth St,Wonthella,WA,6530,(08) 9964 5668,,-28.764245,114.628857,,,Active,77 009 205 734,Business Name,25%,,
Macquarie Child Care,Child Care Centres,Birch Place,Macquarie,ACT,2614,(02) 6251 4144,,-35.248902,149.060935,,,Active,79 601 647 460,Business Name,25%,,
MacKinnon Parade Children's Centre,Child Care Centres,148 MacKinnon Parade,North Adelaide,SA,5006,(08) 8267 2270,,-34.9113,138.603749,,,Active,82 020 035 429,Entity Name,25%,,
Mackay Family Day Care,Child Care Centres,Cnr Shakespeare and Rae Sts,East Mackay,QLD,4740,(07) 4965 9999,,-21.149657,149.19975,,,Active,39 531 796 897,Entity Name,25%,,
Love Kids Early Learning Centre,Child Care Centres,52 Wanda St,Mulgrave,VIC,3170,(03) 9560 9077,,-37.923688,145.166676,,,Active,83 116 020 887,Business Name,25%,,
Lollipop Lane,Child Care Centres,100 Kortum Dr,Burleigh Heads,QLD,4220,(07) 5576 1055,,-28.102387,153.428908,21-50,1993,Active,90 459 596 486,Business Name,25%,,
Little V.I.P.'s,Child Care Centres,36 Burns St,Maidstone,VIC,3012,(03) 9317 7970,,-37.786664,144.874433,1-Oct,,Active,62 491 007 577,Business Name,25%,,065 455 450
Little Scholars School Of Early Learning Nerang,Child Care Centres,67-71 Crusader Way,Nerang,QLD,4211,(07) 5596 0892,,-28.000533,153.322449,,,Active,78 618 708 982,Entity Name,25%,,
Little Scholars School of Early Learning Burleigh,Child Care Centres,,Burleigh,QLD,4220,(07) 5576 5433,,-20.3310292,143.0707772,,,Active,32 634 191 861,Entity Name,25%,,
Little Scholars school of Early learning Ashmore,Child Care Centres,Sturt Street &amp; Windsor Pl,Ashmore,QLD,4214,(07) 5597 2605,,-27.98184,153.37195,,,Active,72 608 520 252,Entity Name,25%,,
Little Saints,Child Care Centres,152 Narracan Dr,Newborough,VIC,3825,(03) 5127 6100,,-38.185651,146.281974,,,Active,61 163 658 179,Entity Name,25%,,
Little Rascals Childcare Centre,Child Care Centres,2 Settlers Rdg,Toodyay,WA,6566,(08) 9574 2922,,-31.544795,116.460626,,,Active,26 806 876 549,Business Name,25%,,
Little Peoples Place Early Learning Centre,Child Care Centres,267 Rockingham Rd,Spearwood,WA,6163,(08) 9434 3167,,-32.097758,115.782376,,,Active,61 851 223 181,Business Name,25%,,
Little Peoples Place Early Learning Centre,Child Care Centres,193 Canning Hwy,East Fremantle,WA,6158,(08) 9319 1176,,-32.04132,115.768066,,,Active,61 851 223 181,Business Name,25%,,
Little Peoples Place Early Learning Centre,Child Care Centres,14 Webber St,Willagee,WA,6156,(08) 9314 6060,,-32.050694,115.794452,,,Active,61 851 223 181,Business Name,25%,,
Little Legends Learning Centre,Child Care Centres,90 Whitehorse Rd,Dakabin,QLD,4503,(07) 3491 3288,,-27.23174,152.98161,,,Active,35 673 565 343,Business Name,25%,,
LITTLE KINDY,Child Care Centres,153 Seacombe Rd,Dover Gardens,SA,5048,0432 039 916,,-35.02928,138.536233,,,Active,49 609 905 777,Entity Name,25%,,
Little Friends On Forest,Child Care Centres,44 Victoria St,Forest Hill,QLD,4342,(07) 5465 4063,,-27.589868,152.356993,,,Active,13 120 699 112,Business Name,25%,,
Little Feet Childcare & Pre-preparatory,Child Care Centres,190- 200 Scarborough St,Southport,QLD,4215,(07) 5528 4388,,-27.961106,153.409115,,,Active,98 398 433 897,Business Name,25%,,
Little Ducks Childcare,Child Care Centres,97 Jubilee Tce,Bardon,QLD,4065,(07) 3366 6907,,-27.452288,152.988332,,,Active,76 108 000 166,Entity Name,25%,,
Little Champs Early Learning Centre,Child Care Centres,52- 56 Coman St,Rothwell,QLD,4022,(07) 3203 3455,,-27.210916,153.043309,,,Active,56 535 855 198,Trading Name,25%,,
Little Bee Early Years Learning & Child Care Centre,Child Care Centres,5 Llanherne Dr,Cambridge,TAS,7170,(03) 6248 5994,,-42.832065,147.492682,21-50,2007,Active,11 123 707 880,Entity Name,25%,53 866 360 878,
Little Bee Early Years Learning & Child Care Centre,Child Care Centres,298 Clarence St,Howrah,TAS,7018,(03) 6247 8015,(03) 6247 8059,-42.878934,147.402604,1-Oct,2007,Active,11 123 707 880,Entity Name,25%,53 866 360 878,
Little Angels @ Forest Hill,Child Care Centres,1 Victoria St,Forest Hill,QLD,4342,(07) 5465 4153,,-27.593198,152.35549,,,Active,53 120 832 984,Entity Name,25%,,
Little Acorns Childcare,Child Care Centres,231 Frankston Flinders Rd,Frankston South,VIC,3199,(03) 5971 2230,,-38.175607,145.141043,,,Active,92 137 200 376,Entity Name,25%,,
Lipscombe Child Care Services,Child Care Centres,568 Sandy Bay Rd,Sandy Bay,TAS,7005,(03) 6225 3241,,-42.90961,147.349374,,,Active,80 712 073 350,Entity Name,25%,,
Lipscombe Child Care Services,Child Care Centres,2 Lipscombe Ave,Sandy Bay,TAS,7005,(03) 6225 1418,,-42.909535,147.347085,21-50,1944,Active,80 712 073 350,Entity Name,25%,80 712 073 350,
Lil'Antz,Child Care Centres,1 Undoolya Rd,Alice Springs,NT,870,(08) 8953 1050,,-23.6973,133.88583,,,Active,16 101 876 340,Entity Name,25%,,
Lil Sprouts Childcare Centre,Child Care Centres,1238 Grand Junction Rd,Hope Valley,SA,5090,(08) 8395 0399,,-34.843487,138.702037,,,Active,76 695 834 684,Trading Name,25%,,
Leeming Out Of School Care Centre,Child Care Centres,Cnr Beasley Rd and Karel Ave,Leeming,WA,6149,(08) 9310 7305,,-32.072392,115.866947,,,Active,70 508 263 173,Entity Name,25%,,
Le Smileys Early Learning Centre,Child Care Centres,58 Lucas St,Gracemere,QLD,4702,(07) 4933 3553,,-23.458824,150.455134,21-50,2011,Active,49 787 877 612,Business Name,25%,49 787 877 612,
Le Fevre Community Children's Centre,Child Care Centres,5 Voules St,Taperoo,SA,5017,(08) 8248 2237,,-34.808245,138.500224,,,Active,29 873 598 515,Entity Name,25%,,
Lane Cove Occasional Child Care,Child Care Centres,Phoenix St,Lane Cove,NSW,2066,(02) 9428 2324,,-33.815233,151.173136,,,Active,38 450 474 481,Entity Name,25%,,
Laidley Kindergarten,Child Care Centres,36 William St,Laidley,QLD,4341,(07) 5465 1723,,-27.63144,152.39534,,,Active,22 171 414 769,Entity Name,25%,,
Ladybug Early Learning Centre & Kinder,Child Care Centres,469 Mount Dandenong Rd,Kilsyth,VIC,3137,(03) 9723 4488,,-37.80143823,145.3075792,,,Active,76 647 504 042,Trading Name,25%,,
Lady Gowrie Tasmania,Child Care Centres,103 Norwood Ave,Norwood,TAS,7250,(03) 6336 6971,,-41.462084,147.174275,,2005,Active,34 730 372 717,Entity Name,25%,34 730 372 717,
Lady Gowrie Tasmania,Child Care Centres,346 Macquarie St,South Hobart,TAS,7004,(03) 6230 6800,,-42.893027,147.3165,201-500,1939,Active,34 730 372 717,Entity Name,25%,34 730 372 717,
Lady Gowrie Tasmania,Child Care Centres,346 Macquarie St,South Hobart,TAS,7004,(03) 6230 6800,,-42.892936,147.316649,,,Active,34 730 372 717,Entity Name,25%,,
Lady Gowrie Child Centre Warry,Child Care Centres,171 Warry St,Fortitude Valley,QLD,4006,(07) 3252 2476,,-27.453889,153.02861,,,Active,12 226 452 826,Trading Name,25%,,
Lady Gowrie,Child Care Centres,,Fortitude Valley,QLD,4006,(07) 3839 3114,,-27.4572378,153.0334636,,,Active,12 226 452 826,Business Name,25%,,
Kookaburra Community Child Care Centre,Child Care Centres,256 Bedford Rd,Andergrove,QLD,4740,(07) 4955 2398,,-21.091424,149.181877,,,Active,42 865 373 461,Trading Name,25%,,
Koala Kindy Child Care Centre,Child Care Centres,51 Ashford Rd,Helensvale,QLD,4212,(07) 5573 3907,,-27.90337,153.32728,,,Active,61 169 290 574,Trading Name,25%,,
Koala Child Care,Child Care Centres,40 Marlborough Rd,Heathmont,VIC,3135,(03) 9870 9110,,-37.836037,145.229909,,,Active,87 003 550 721,Trading Name,25%,,
Klemzig Primary School OSHC/Vac,Child Care Centres,2 Hay St,Klemzig,SA,5087,(08) 8369 2456,,-34.876944,138.63769,,,Active,35 649 068 464,Entity Name,25%,,
Kingston Beach Educational Care,Child Care Centres,46 Beach Rd,Kingston Beach,TAS,7050,(03) 6229 6070,,-42.9804,147.31996,,,Active,48 040 918 060,Entity Name,25%,48 040 918 060,
Kings Park Kindergarten,Child Care Centres,24 Maplewood Rd,Kings Park,VIC,3021,(03) 9366 6692,,-37.731693,144.775266,,,Active,39 473 289 269,Entity Name,25%,,
King's Early Learning,Child Care Centres,198 Pimpama Jacobs Well Rd,Pimpama,QLD,4209,(07) 5587 7665,,-27.809843,153.295037,,,Active,84 010 547 994,Business Name,25%,84 010 547 994,
King's Early Learning,Child Care Centres,38 Anzac Ave,Logan Village,QLD,4207,(07) 5513 2744,,-27.769244,153.09875,,,Active,84 010 547 994,Business Name,25%,84 010 547 994,
Kinda Kapers,Child Care Centres,135 Excelsior Parade,Toronto,NSW,2283,(02) 4959 2100,,-33.022235,151.604015,1-Oct,,Active,20 065 320 685,Entity Name,25%,19 159 447 195,159 447 195
Kidz Retreat,Child Care Centres,171 George Rd,Beresford,WA,6530,(08) 9965 2177,,-28.760648,114.619039,Nov-20,2013,Active,69 163 412 262,Entity Name,25%,,
Kidz 'R' Us Childcare Centre,Child Care Centres,38 Monmouth St,Mt Lawley,WA,6050,(08) 9328 5740,,-31.9306,115.86638,,,Active,63 739 839 712,Trading Name,25%,,
Kidz Magic Child Care Centre,Child Care Centres,77 Juniper St,Heathwood,QLD,4110,1300 783 880,,-27.636239,152.986718,,,Active,76 640 056 539,Business Name,25%,,
Kidz Galore,Child Care Centres,66 Melvista Ave,Dalkeith,WA,6009,(08) 9389 7750,,-31.989132,115.796061,,,Active,63 069 285 472,Entity Name,25%,,
Kidz Club. Child Care Centre,Child Care Centres,"2 Glenere Drive, Corner North East Rd ,",Modbury,SA,5092,(08) 8265 6605,,-34.83536,138.68151,,2006,Active,34 084 396 496,Entity Name,25%,34 084 396 496,
Kidz At The Beach Pty Ltd,Child Care Centres,29 Tracey St,Queen's Beach,QLD,4805,(07) 4785 1863,,-19.97742,148.22822,,,Active,78 111 167 787,Business Name,25%,,
Kids-R-Us South Side,Child Care Centres,17 Decker Pl,Gympie,QLD,4570,(07) 5483 6100,,-26.201977,152.642787,,,Active,34 059 678 321,Trading Name,25%,,
Kidscape Yungaburra Childcare Centre,Child Care Centres,7 Elm St,Yungaburra,QLD,4884,(07) 4095 2842,,-17.273473,145.583624,,,Active,43 988 929 785,Trading Name,25%,,
Kids Pencil Childcare Centre,Child Care Centres,15 Station St,Guildford,NSW,2161,(02) 9632 5511,,-33.855244,150.986551,,,Active,46 343 068 425,Trading Name,25%,,
Kids Paradise Long Street,Child Care Centres,1 Long St,Langwarrin,VIC,3910,(03) 9770 9848,,-38.152937,145.184207,,,Active,92 140 529 924,Entity Name,25%,,
Kids On Queens Parade Child Care Centre and Registered,Child Care Centres,476 Queens Parade,Fitzroy North,VIC,3068,(03) 9489 3405,,-37.78541,144.99399,,,Active,50 889 057 341,Trading Name,25%,,
Kids Inn,Child Care Centres,11 Dampier St,Dalyellup,WA,6230,(08) 9795 7141,,-33.400543,115.621524,,,Active,81 061 971 604,Entity Name,25%,,
Kids Club,Child Care Centres,Owen St,Dalby,QLD,4405,(07) 4669 8416,,-27.19597,151.26831,,,Active,65 941 518 041,Trading Name,25%,,
Kids Campus,Child Care Centres,125 The Ave,Warnbro,WA,6169,(08) 9593 1065,,-32.335689,115.75966,,,Active,64 083 942 858,Business Name,25%,,
Kids Campus,Child Care Centres,6- 8 Andrew St,Seaford,VIC,3198,(03) 9782 5333,,-38.12052,145.14105,,,Active,64 083 942 858,Business Name,25%,,
Kids At West End,Child Care Centres,18 Mitchell St,West End,QLD,4101,(07) 3844 4133,,-27.48608,153.00522,,,Active,74 591 807 487,Business Name,25%,,
Kidman Park Community Child Care Centre,Child Care Centres,2 Francis St,Kidman Park,SA,5025,(08) 8235 0636,,-34.910738,138.524793,,,Active,24 232 926 643,Entity Name,25%,,
Keysborough Community Childrens Centre,Child Care Centres,364 Cheltenham Rd,Keysborough,VIC,3173,(03) 9798 4633,,-37.993364,145.160787,,,Active,94 135 164 817,Entity Name,25%,,
Kersbrook Primary School Oshc,Child Care Centres,0 Bowden St,Kersbrook,SA,5231,0403 604 716,,-34.78236,138.84964,,,Active,11 080 691 707,Entity Name,25%,,
Kentish Lifelong Learning and Care Inc,Child Care Centres,Unit 3 5 McCourt Rd,Yarrawonga,NT,830,(08) 8931 1152,(08) 8932 4530,-12.472254,130.991596,,1994,Active,57 075 339 180,Entity Name,25%,,
Kensington Community Children's Co-operative,Child Care Centres,Altona St,Kensington,VIC,3031,(03) 9376 4565,,-37.79722,144.9254,,,Active,80 355 779 265,Entity Name,25%,,
Kenmore & District Montessori Children's House,Child Care Centres,9 Brookefield Rd,Kenmore,QLD,4069,(07) 3378 2283,,-27.5072,152.93887,,,Active,27 843 083 473,Entity Name,25%,,
Kellbourne Heights Kindergarten And Child Care,Child Care Centres,197-199 Murrindale Dr,Rowville,VIC,3178,(03) 9759 6133,,-37.90717,145.26431,,,Active,49 163 392 381,Business Name,25%,,
