Category,Name,Address,Suburb,State,Postcode,CombinedAddress,Latitude,Longitude,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,South American Missionary Society,149 Broadgully Rd,Diamond Creek,VIC,3089,149 Broadgully Rd.Diamond Creek.VIC.3089,-37.668082,145.1627856,,,,,,32 223 440 634,Cancelled,Entity Name,25% ABN Accuracy
Religious Organisations,Students for Christ Victoria & Tasmania,11- 17 Evans St,Burwood,VIC,3125,11- 17 Evans St.Burwood.VIC.3125,-37.8531163,145.1023569,,,,,,30 754 803 649,Cancelled,Trading Name,25% ABN Accuracy
Religious Organisations,Sukyo Mahikari Australia,Hobart Centre 1st Floor Biggins Block Old Hobart High School,North Hobart,TAS,7000,Hobart Centre 1st Floor Biggins Block Old Hobart High School.North Hobart.TAS.7000,-42.8707933,147.3166017,,,,,,34 310 903 471,Cancelled,Entity Name,25% ABN Accuracy
Religious Organisations,Anglicare Tasmania Inc,6 Strahan St,South Burnie,TAS,7320,6 Strahan St.South Burnie.TAS.7320,-41.0592613,145.9078521,,,,,,90 979 742 836,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Assemblies Of God,114 Nollamara Ave,Nollamara,WA,6061,114 Nollamara Ave.Nollamara.WA.6061,-31.8809696,115.8472318,,,,,,16 231 783 503,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Assembly Of God,65 Albert St,Sebastopol,VIC,3356,65 Albert St.Sebastopol.VIC.3356,-37.5874459,143.841344,,office@citychurchballarat.com,http://www.citychurchballarat.com,,,60 909 571 262,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Assembly Of God,88 Main Rd,Hepburn Springs,VIC,3461,88 Main Rd.Hepburn Springs.VIC.3461,-37.3151819,144.1378618,,office@citychurchballarat.com,http://www.Citychurchballarat.com,,,60 909 571 262,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Australian Christian Churches,300 Albert St,East Melbourne,VIC,3002,300 Albert St.East Melbourne.VIC.3002,-37.8098951,144.9816961,,,,,,58 123 514 361,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Australian Fellowship Of Evangelical Students,29 Deepdean Ave,Mitchell Park,SA,5043,29 Deepdean Ave.Mitchell Park.SA.5043,-35.0090147,138.5653772,,,,,,91 509 626 599,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Catholic Church,Kentish Rd,Gawler Belt,SA,5118,Kentish Rd.Gawler Belt.SA.5118,-34.5794358,138.7323038,,,,,,45 373 620 104,Active,Business Name,50% ABN Accuracy
Religious Organisations,Catholic Development Fund,65 Foster St,Sale,VIC,3850,65 Foster St.Sale.VIC.3850,-38.1113214,147.0633659,,,,,,15 274 943 760,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Catholic Development Fund,Cnr Yarra and Myer Sts,Geelong,VIC,3220,Cnr Yarra and Myer Sts.Geelong.VIC.3220,-38.152145,144.3613451,,,,,,15 274 943 760,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Catholic Development Fund,160 Foster St,Dandenong,VIC,3175,160 Foster St.Dandenong.VIC.3175,-37.989254,145.2177647,,,,,,15 274 943 760,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Catholic Development Fund,96 Wellington Parade,East Melbourne,VIC,3002,96 Wellington Parade.East Melbourne.VIC.3002,-37.8163605,144.9869114,,invest@melbcdf.org.au,www.melbcdf.org.au,,,15 274 943 760,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Catholic Education Office,,Broome,WA,6725,.Broome.WA.6725,-17.96182,122.236998,,,,,,91 893 631 195,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Catholic Parish,34 Santa Gertrudis Dr,Lower Chittering,WA,6084,34 Santa Gertrudis Dr.Lower Chittering.WA.6084,-31.5605371,116.0781125,,,http://www.ginginchitteringparish.org.au,,,25 328 758 007,Active,Other Name,50% ABN Accuracy
Religious Organisations,Chabad House,,Launceston,TAS,7250,.Launceston.TAS.7250,-41.439068,147.1357671,,,,,,69 075 532 197,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Business Men - Australia,1A Sandford St,Tea Tree Gully,SA,5091,1A Sandford St.Tea Tree Gully.SA.5091,-34.8194736,138.7226522,,,,,,42 005 622 515,Active,Business Name,50% ABN Accuracy
Religious Organisations,Christian Church In Australia,111 George Way,Cannington,WA,6107,111 George Way.Cannington.WA.6107,-32.0110762,115.9364594,,,,,,44 902 486 497,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Christian Family Church,33 Cants Rd,Colac,VIC,3250,33 Cants Rd.Colac.VIC.3250,-38.3405406,143.5684293,,,,,,17 073 741 934,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Outreach Centre,40 Donovans Rd,Warrnambool,VIC,3280,40 Donovans Rd.Warrnambool.VIC.3280,-38.3663025,142.4888369,,,,,,72 157 669 672,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Common Ground Church,Maiden Gully Hall Carolyn Way,Maiden Gully,VIC,3551,Maiden Gully Hall Carolyn Way.Maiden Gully.VIC.3551,-36.7431117,144.2100572,,info@commongroundlife.com.au,http://www.commongroundlife.com.au,,,53 573 084 286,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Congregational Christian Church in Samoa Melbourne Parish Inc.,1 Hollow Way,Mill Park,VIC,3082,1 Hollow Way.Mill Park.VIC.3082,-37.6544138,145.0604313,,cccsmelbparish@yahoo.com.au,,,,39 097 054 918,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Connect Christian Church,6 Bray St,Hastings,VIC,3915,6 Bray St.Hastings.VIC.3915,-38.3135568,145.1813525,,,,,,11 170 013 113,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Coptic Orthodox Church,318 Shepperton Rd,East Victoria Park,WA,6101,318 Shepperton Rd.East Victoria Park.WA.6101,-31.987422,115.9098184,,,,,,73 797 860 219,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Croatian Catholic Centre,171 South Rd,Ridleyton,SA,5008,171 South Rd.Ridleyton.SA.5008,-34.8950867,138.5685058,,,,,,53 848 303 699,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Daniel Villani,12 Loton Ave,Midland,WA,6056,12 Loton Ave.Midland.WA.6056,-31.8930506,116.0154588,,,,,,26 318 079 970,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Daughters Of Charity,8 Wairoa Ave,Brighton,VIC,3186,8 Wairoa Ave.Brighton.VIC.3186,-37.9044691,145.0131049,,,,,,37 783 925 190,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,23-29 Victoria St,Coburg,VIC,3058,23-29 Victoria St.Coburg.VIC.3058,-37.743072,144.963871,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,1 Gladstone St,Moonee Ponds,VIC,3039,1 Gladstone St.Moonee Ponds.VIC.3039,-37.7690212,144.923657,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,44 Knight St,Clayton,VIC,3168,44 Knight St.Clayton.VIC.3168,-37.928593,145.115029,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,531 Centre Rd,Bentleigh,VIC,3204,531 Centre Rd.Bentleigh.VIC.3204,-37.9192729,145.0467105,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,7 Macedon Ave,Balwyn North,VIC,3104,7 Macedon Ave.Balwyn North.VIC.3104,-37.7921772,145.0726317,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,1 Hopetoun Parade,Box Hill,VIC,3128,1 Hopetoun Parade.Box Hill.VIC.3128,-37.819219,145.1190907,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo,241 Civic Parade,Altona,VIC,3018,241 Civic Parade.Altona.VIC.3018,-37.8624402,144.8142094,,,,,,46 002 812 259,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Integrated Profit Solutions,10 Fellows Rd,Point Lonsdale,VIC,3225,10 Fellows Rd.Point Lonsdale.VIC.3225,-38.2852466,144.6033696,,,http://www.profitsolutions.com.au/,,,28 006 310 952,Active,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Jehovah's Witnesses,1A Mary Ct,Robinvale,VIC,3549,1A Mary Ct.Robinvale.VIC.3549,-34.5953605,142.7753875,,,,,,42 002 861 225,Active,Trading Name,50% ABN Accuracy
Religious Organisations,LifeLink,23 Victoria Sq,Perth,WA,6000,23 Victoria Sq.Perth.WA.6000,-31.9555048,115.8654633,,,,,,48 725 340 574,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Lutheran Church of Australia,182 Hancock Rd,Tea Tree Gully,SA,5091,182 Hancock Rd.Tea Tree Gully.SA.5091,-34.8194328,138.7182404,,,,,,45 585 856 589,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Mission To Seafarers,61 Cliff St,Portland,VIC,3305,61 Cliff St.Portland.VIC.3305,-38.3523501,141.6094505,,,,,,90 430 045 030,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Presentation Sisters,22 Arbon Way,Lockridge,WA,6054,22 Arbon Way.Lockridge.WA.6054,-31.8801704,115.9512575,,,,,,90 115 490 579,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Scripture Union,34 Paterson St,Launceston,TAS,7250,34 Paterson St.Launceston.TAS.7250,-41.436556,147.137156,,,,,,34 474 372 309,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Scripture Union Victoria,157 Heidelberg Rd,Northcote,VIC,3070,157 Heidelberg Rd.Northcote.VIC.3070,-37.7835702,145.0068632,,,,,,17 004 391 208,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Seventh-Day Adventist Community Services,,Prospect,SA,5082,.Prospect.SA.5082,-34.8882202,138.5941014,,,,,,52 000 003 930,Active,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Soka Gakkai International Australia,12 Ripon Gr,Elsternwick,VIC,3185,12 Ripon Gr.Elsternwick.VIC.3185,-37.8833747,144.9993522,,,,,,74 005 126 107,Active,Entity Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,74 High St,Wodonga,VIC,3690,74 High St.Wodonga.VIC.3690,-36.1180362,146.890008,,wodonga.centre@svdp-vic.org.au,https://www.vinnies.org.au/,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,Tear Australia,Unit 1/4 Solwood Lane,Blackburn,VIC,3130,Unit 1/4 Solwood Lane.Blackburn.VIC.3130,-37.8200069,145.1543494,,,,,,85 085 413 832,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Revival Fellowship,45 John Rice Ave,Elizabeth Vale,SA,5112,45 John Rice Ave.Elizabeth Vale.SA.5112,-34.7489037,138.6686955,,,,,,81 311 970 074,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Salvation Army,118 Burke St,Warragul,VIC,3820,118 Burke St.Warragul.VIC.3820,-38.1588351,145.919035,,,,,,94 917 169 560,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Transformation Centre,107 Woods St,Newport,VIC,3015,107 Woods St.Newport.VIC.3015,-37.8455019,144.8717037,,,Visit Our Website,,,42 780 578 611,Active,Business Name,50% ABN Accuracy
Religious Organisations,Trumpet Call Ministries Inc.,46 Applewood Dr,Knoxfield,VIC,3180,46 Applewood Dr.Knoxfield.VIC.3180,-37.8775774,145.248861,,,,,,51 339 293 329,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Westminster Presbyterian Church,72 Sutton St,Mandurah,WA,6210,72 Sutton St.Mandurah.WA.6210,-32.52702,115.72369,,tony@wpcmc.net,http://www.wpcmc.net,,,14 209 061 363,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,1 Kent Rd,Surrey Hills,VIC,3127,1 Kent Rd.Surrey Hills.VIC.3127,-37.8275094,145.0902174,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youthcare,1/ 103 Catherine St,Morley,WA,6943,1/ 103 Catherine St.Morley.WA.6943,-31.902272,115.900287,,info@youthcare.org.au,http://www.youthcare.org.au,,,70 172 899 396,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Aboriginal Catholic Ministry,434 St Georges Rd,Thornbury,VIC,3071,434 St Georges Rd.Thornbury.VIC.3071,-37.7551138,144.9946824,,,,,,40 453 682 263,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Assemblies Of God In Australia,Princes Hwy,Mulgrave,VIC,3170,Princes Hwy.Mulgrave.VIC.3170,-37.9331882,145.156653,,,,,,95 979 076 984,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Christian Revival Crusade,118 Ballan Rd,Werribee,VIC,3030,118 Ballan Rd.Werribee.VIC.3030,-37.8952559,144.6368529,,,,,,52 435 364 755,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Rhema Family Church,1 Thorogood St,Burswood,WA,6100,1 Thorogood St.Burswood.WA.6100,-31.9664187,115.8936707,,,,,,52 045 956 558,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,The Mission to Seafarers,7 The Esplanade,North Shore,VIC,3214,7 The Esplanade.North Shore.VIC.3214,-38.0997062,144.3691362,,,,,,57 351 654 755,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,The Mission To Seafarers,166 Dempster Strs,Esperance,WA,6450,166 Dempster Strs.Esperance.WA.6450,-33.869532,121.8904581,,seafarers@westnet.com.au,www.mts.org.au/esperance.html,,,57 351 654 755,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,All For Jesus Evangelistic Association Inc,13 Perkins Ave,Hoppers Crossing,VIC,3029,13 Perkins Ave.Hoppers Crossing.VIC.3029,-37.8671872,144.6913964,,,,,,71 794 384 101,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,Anglican Institute Of Theology Religious & Education,Hardy Rd,Nedlands,WA,6009,Hardy Rd.Nedlands.WA.6009,-31.9715089,115.8135299,,,,,,59 962 540 635,Active,Other Name,75% ABN Accuracy
Religious Organisations,Community Of Christ,2 - 4 Logan St St,Frankston,VIC,3199,2 - 4 Logan St St.Frankston.VIC.3199,-38.1458595,145.1433716,,,,,,87 586 411 904,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Community Of Christ,241 Poath Rd,Hughesdale,VIC,3166,241 Poath Rd.Hughesdale.VIC.3166,-37.901046,145.0751167,,,,,,87 586 411 904,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Concern Australia,215 Wellington St,Collingwood,VIC,3066,215 Wellington St.Collingwood.VIC.3066,-37.8011841,144.98681,,,,,,12 060 206 671,Active,Trading Name,75% ABN Accuracy
Religious Organisations,Connections UnitingCare,48 Blackburn Rd,Blackburn,VIC,3130,48 Blackburn Rd.Blackburn.VIC.3130,-37.8232012,145.1521131,,,,,,90 676 577 035,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Eternity Aid,37 Graham Ct,Hoppers Crossing,VIC,3029,37 Graham Ct.Hoppers Crossing.VIC.3029,-37.8738249,144.7292471,,,,,,24 004 350 798,Active,Business Name (Historic),75% ABN Accuracy
Religious Organisations,Mighty Living Waters Life Fellowship,,Riverton,WA,6148,.Riverton.WA.6148,-32.0337878,115.8931707,,,,,,12 086 262 816,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Prahran Mission,15 Cromwell Rd,South Yarra,VIC,3141,15 Cromwell Rd.South Yarra.VIC.3141,-37.8453599,144.9995029,,,http://www.prahranmission.org.au,,,77 812 307 472,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Punch Bowl Bible Chapel,100 Punchbowl Rd,Punchbowl,TAS,7249,100 Punchbowl Rd.Punchbowl.TAS.7249,-41.4575797,147.1659863,,,,,,39 766 352 643,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,St Bartholomews House Inc,Unit 3/ 91 Patterson Dr,Middle Swan,WA,6056,Unit 3/ 91 Patterson Dr.Middle Swan.WA.6056,-31.8739595,116.0183683,,,,,,92 491 228 162,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Word For The World Christian Fellowship,21 Honeyeater Crst,Taylors Lakes,VIC,3038,21 Honeyeater Crst.Taylors Lakes.VIC.3038,-37.6946198,144.7844877,,,,,,19 590 992 488,Active,Trading Name,75% ABN Accuracy
Religious Organisations,Abacus Christian Church,214 William St,Northbridge,WA,6003,214 William St.Northbridge.WA.6003,-31.9489558,115.8597143,,,,,,,,,
Religious Organisations,Aboriginal Catholic Ministry & Council,5 Baker Ave,Perth,WA,6000,5 Baker Ave.Perth.WA.6000,-31.9432237,115.8649072,,,,,,92 110 379 300,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Aboriginal Evangelical Church Balga,16 Highclere Blv,Marangaroo,WA,6064,16 Highclere Blv.Marangaroo.WA.6064,-31.8327742,115.8379199,,,,,,,,,
Religious Organisations,Access Ministries,Level 5/ 695 Burke Rd,Camberwell,VIC,3124,Level 5/ 695 Burke Rd.Camberwell.VIC.3124,-37.8321817,145.0560992,,,,,,59 004 240 779,Active,Business Name,99% ABN Accuracy
Religious Organisations,Adelaide Revival Fellowship Incorporated,25 Belair Rd,Kingswood,SA,5062,25 Belair Rd.Kingswood.SA.5062,-34.967611,138.6092136,,vogue@adelaiderevival.com,http://www.adelaiderevival.com,,,95 058 625 152,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Adelaide Theosophical Society Inc,310 South Tce,Adelaide,SA,5000,310 South Tce.Adelaide.SA.5000,-34.9348405,138.6115295,,,,,,76 487 580 644,Active,Entity Name,99% ABN Accuracy
Religious Organisations,All Saints' Parish of Newtown & Geelong West,113 Nobel St,Newtown,VIC,3220,113 Nobel St.Newtown.VIC.3220,-38.1536281,144.3397553,,office@allsaints.net,http://www.allsaintsnewtown.com,,,,,,
Religious Organisations,Amazing Discoveries Australia,1st Floor Suite 6 30- 32 Ellingworth Parade,Box Hill,VIC,3128,1st Floor Suite 6 30- 32 Ellingworth Parade.Box Hill.VIC.3128,-37.8208563,145.1259313,,,,,,,,,
Religious Organisations,Ambassadors Of Jesus Christian Assemblies,?Embassy? 25 Wheeler Vic,Corryong,VIC,3707,?Embassy? 25 Wheeler Vic.Corryong.VIC.3707,-36.1965306,147.9066468,,,,,,,,,
Religious Organisations,Anglican Community Of The Holy Name,40 Cavanagh St,Cheltenham,VIC,3192,40 Cavanagh St.Cheltenham.VIC.3192,-37.9614637,145.0658919,,,,,,,,,
Religious Organisations,Anglican Parish Of The Bellarine,11-15 Brown St,Portarlington,VIC,3223,11-15 Brown St.Portarlington.VIC.3223,-38.1166488,144.6540282,,,http://www.bellarineparish.org/,,,,,,
Religious Organisations,Apostolic Campsite Busselton,189 Caves Rd,Busselton,WA,6280,189 Caves Rd.Busselton.WA.6280,-33.6585754,115.2384416,,,,,,,,,
Religious Organisations,Ashburton Presbyterian Church,1 High St,Ashburton,VIC,3147,1 High St.Ashburton.VIC.3147,-37.8603798,145.0637899,,broakes@optusnet.com.au,,,,52 417 600 813,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Baptist Missionary Society Inc,597 Burwood Rd,Hawthorn,VIC,3122,597 Burwood Rd.Hawthorn.VIC.3122,-37.8232504,145.0439544,,,,,,74 130 443 130,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Australian Burmabuddhist Association In Western Australia Inc,92 Girrawheen Ave,Girrawheen,WA,6064,92 Girrawheen Ave.Girrawheen.WA.6064,-31.8401225,115.8407389,,,,,,,,,
Religious Organisations,Australian Christian Student Movement Pty Ltd,180 Palmerston St,Carlton,VIC,3053,180 Palmerston St.Carlton.VIC.3053,-37.795895,144.968803,,,,,,,,,
Religious Organisations,Australian Jesuit Foundation,326 Church St,Richmond,VIC,3121,326 Church St.Richmond.VIC.3121,-37.8218538,144.9979319,,,,,,24 107 869 652,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Baha 'i Faith,,suppressed,suppressed,,.suppressed.suppressed.,,,,,,,,,,,
Religious Organisations,Baha'i Centre of Learning South Australia,275 Flinders St,Adelaide,SA,5000,275 Flinders St.Adelaide.SA.5000,-34.9267847,138.61067,,,,,,,,,
Religious Organisations,Bahai Faith,635 Sawpit Rd,Hindmarsh Valley,SA,5211,635 Sawpit Rd.Hindmarsh Valley.SA.5211,-35.4687171,138.582633,,annemieka9@adam.com.au,http://www.bahai.org.au,,,,,,
Religious Organisations,Baha'i Faith,20 Param St,Grovedale,VIC,3216,20 Param St.Grovedale.VIC.3216,-38.1945876,144.3351441,,,,,,,,,
Religious Organisations,Baha'i Faith,1 Tasman Hwy,Hobart,TAS,7000,1 Tasman Hwy.Hobart.TAS.7000,-42.87836,147.3336028,,,,,,,,,
Religious Organisations,Baha'I Faith,Old Paradise Rd,Sheffield,TAS,7306,Old Paradise Rd.Sheffield.TAS.7306,-41.4094732,146.3372719,,,,,,,,,
Religious Organisations,Baha'i Faith,,Springvale,VIC,3171,.Springvale.VIC.3171,-37.9473307,145.1541397,,,,,,,,,
Religious Organisations,Baha'i Faith,,suppressed,suppressed,,.suppressed.suppressed.,,,,,,,,,,,
Religious Organisations,Baha'i Faith,,suppressed,suppressed,,.suppressed.suppressed.,,,,,,,,,,,
